분류,지점명,채수위치,조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),유해남조류 세포수 (cells/㎖),유해남조류 우점종 및 세포수(속별),유해남조류 우점종 및 세포수(속별).1,유해남조류 우점종 및 세포수(속별).2,유해남조류 우점종 및 세포수(속별).3,냄새물질 (ng/L),냄새물질 (ng/L).1,조류독소(㎍/L),조류독소(㎍/L).1,조류독소(㎍/L).2,조류독소(㎍/L).3,조류독소(㎍/L).4,조류독소(㎍/L).5,평균기온(°C),일강수량(mm),합계 일조시간(hr),합계 일사량(MJ/m2),TN(㎎/L),TP(㎎/L),수위(EL.m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),N_P_비율,체류시간_지표
호소,대청호,추동,2022-02-21,4.5,7.5,12.2,3.5,2.0,3.3,112.0,0.0,0.0,0.0,112.0,0.0,0.0,1.0044642857142858,0.7,0.0,0.0,0.0,0.0,-0.7,0.0,7.1,13.57,,,72.35,941.649,63.2,0.0,14.505,32.304,,29.0596531292433
호소,대청호,회남,2022-02-21,4.6,7.4,12.0,3.4,2.2,3.8,56.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0082589285714283,0.7,0.0,0.0,0.0,0.0,-0.7,0.0,7.1,13.57,,,72.35,941.649,63.2,0.0,14.505,32.304,,29.0596531292433
호소,대청호,회남,2022-02-28,4.9,7.5,12.4,3.9,1.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0120535714285714,0.7,0.0,0.0,0.0,0.0,6.9,0.0,8.2,14.49,,,72.164,931.0956,62.49,0.0,15.233,32.258,,28.774819210087145
호소,대청호,문의,2022-02-28,5.1,7.5,12.2,3.7,1.4,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0158482142857144,0.7,0.0,0.0,0.0,0.0,6.9,0.0,8.2,14.49,1.207,0.006,72.164,931.0956,62.49,0.0,15.233,32.258,201.16663313889447,28.774819210087145
호소,대청호,추동,2022-02-28,5.1,7.5,12.6,3.4,2.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019642857142857,0.7,0.0,0.0,0.0,0.0,6.9,0.0,8.2,14.49,,,72.164,931.0956,62.49,0.0,15.233,32.258,,28.774819210087145
호소,대청호,회남,2022-03-07,5.2,7.6,12.5,3.4,1.9,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0234375,0.7,0.0,0.0,0.0,0.0,4.3,0.0,9.7,17.93,,,71.97,920.164,61.76,0.0,12.6,32.107,,28.570310801999565
호소,대청호,추동,2022-03-07,5.5,7.6,12.7,4.0,1.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027232142857143,0.7,0.0,0.0,0.0,0.0,4.3,0.0,9.7,17.93,,,71.97,920.164,61.76,0.0,12.6,32.107,,28.570310801999565
호소,대청호,문의,2022-03-07,6.2,7.6,12.3,3.8,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0310267857142856,0.7,0.0,0.0,0.0,0.0,4.3,0.0,9.7,17.93,1.194,0.007,71.97,920.164,61.76,0.0,12.6,32.107,170.5714042040851,28.570310801999565
호소,대청호,회남,2022-03-14,6.1,7.7,12.5,3.4,3.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0348214285714286,0.7,0.0,0.0,0.0,0.0,11.3,3.2,0.2,2.98,,,71.84,912.882,61.27,3.5794,27.393,33.862,,26.87951239620752
호소,대청호,문의,2022-03-14,7.1,7.6,12.1,3.6,1.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0386160714285717,0.7,0.0,0.0,0.0,0.0,11.3,3.2,0.2,2.98,1.16,0.008,71.84,912.882,61.27,3.5794,27.393,33.862,144.99998187500225,26.87951239620752
호소,대청호,추동,2022-03-14,6.5,7.7,12.5,3.7,2.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0424107142857142,0.7,0.0,0.0,0.0,0.0,11.3,3.2,0.2,2.98,,,71.84,912.882,61.27,3.5794,27.393,33.862,,26.87951239620752
호소,대청호,추동,2022-03-21,6.7,7.7,12.1,4.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0462053571428571,0.7,0.0,0.0,0.0,0.0,5.8,0.0,8.7,17.26,,,71.85,913.4409,61.3,0.0,43.253,32.257,,28.230086225546252
호소,대청호,회남,2022-03-21,6.3,7.7,12.2,4.2,1.9,2.4,32.0,0.0,0.0,0.0,32.0,0.0,0.0,1.05,0.7,0.0,0.0,0.0,0.0,5.8,0.0,8.7,17.26,,,71.85,913.4409,61.3,0.0,43.253,32.257,,28.230086225546252
호소,대청호,문의,2022-03-21,7.7,7.6,12.2,3.8,1.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0537946428571427,0.7,0.0,0.0,0.0,0.0,5.8,0.0,8.7,17.26,1.233,0.007,71.85,913.4409,61.3,0.0,43.253,32.257,176.14283197959543,28.230086225546252
호소,대청호,문의,2022-03-28,7.8,7.7,11.9,3.8,1.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0575892857142857,0.7,0.0,0.0,0.0,0.0,7.7,0.0,11.0,23.0,1.143,0.008,72.034,923.7618,62.0,0.0,73.968,32.327,142.87498214062725,28.487427144046627
호소,대청호,추동,2022-03-28,7.6,7.7,11.9,4.6,1.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0613839285714286,0.7,0.0,0.0,0.0,0.0,7.7,0.0,11.0,23.0,,,72.034,923.7618,62.0,0.0,73.968,32.327,,28.487427144046627
호소,대청호,회남,2022-03-28,7.0,7.8,12.2,4.9,1.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0651785714285715,0.7,0.0,0.0,0.0,0.0,7.7,0.0,11.0,23.0,,,72.034,923.7618,62.0,0.0,73.968,32.327,,28.487427144046627
호소,대청호,문의,2022-04-04,8.7,7.8,11.9,5.8,0.9,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0689732142857142,0.7,0.0,0.0,0.0,0.0,10.8,0.0,11.8,24.35,1.172,0.005,72.09,926.9167,62.21,0.0,19.259,32.318,234.39995312000934,28.592655314948487
호소,대청호,추동,2022-04-04,8.4,7.8,11.7,5.4,1.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0727678571428572,0.7,0.0,0.0,0.0,0.0,10.8,0.0,11.8,24.35,,,72.09,926.9167,62.21,0.0,19.259,32.318,,28.592655314948487
호소,대청호,회남,2022-04-04,7.8,7.7,11.8,4.8,1.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0765625,0.7,0.0,0.0,0.0,0.0,10.8,0.0,11.8,24.35,,,72.09,926.9167,62.21,0.0,19.259,32.318,,28.592655314948487
호소,대청호,문의,2022-04-11,9.9,7.8,11.6,5.4,1.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803571428571428,0.7,0.0,0.0,0.0,0.0,20.6,0.0,11.9,24.42,1.166,0.004,71.984,920.9503,61.81,0.0,20.599,32.307,291.4999271250182,28.418252229456595
호소,대청호,추동,2022-04-11,9.9,7.8,11.7,4.7,1.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0841517857142855,0.7,0.0,0.0,0.0,0.0,20.6,0.0,11.9,24.42,,,71.984,920.9503,61.81,0.0,20.599,32.307,,28.418252229456595
호소,대청호,회남,2022-04-11,9.6,7.7,11.3,5.5,1.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879464285714286,0.7,0.0,0.0,0.0,0.0,20.6,0.0,11.9,24.42,,,71.984,920.9503,61.81,0.0,20.599,32.307,,28.418252229456595
호소,대청호,회남,2022-04-18,9.1,7.6,11.2,6.3,1.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0917410714285714,0.7,0.0,0.0,0.0,0.0,15.0,0.0,7.9,19.83,,,71.973,920.3325,61.77,0.0,24.889,35.941,,25.535709331039644
호소,대청호,문의,2022-04-18,10.7,7.8,11.6,4.5,1.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0955357142857145,0.7,0.0,0.0,0.0,0.0,15.0,0.0,7.9,19.83,1.227,0.004,71.973,920.3325,61.77,0.0,24.889,35.941,306.7499233125192,25.535709331039644
호소,대청호,추동,2022-04-18,10.6,7.9,11.4,4.6,1.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0993303571428572,0.7,0.0,0.0,0.0,0.0,15.0,0.0,7.9,19.83,,,71.973,920.3325,61.77,0.0,24.889,35.941,,25.535709331039644
호소,대청호,추동,2022-04-25,11.6,8.1,11.2,5.8,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103125,0.7,0.0,0.0,0.0,0.0,20.1,6.7,2.3,13.49,,,71.811,911.2623,61.16,5.7397,19.784,37.237,,24.40641454857112
호소,대청호,문의,2022-04-25,12.7,7.9,11.1,5.0,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1069196428571428,0.7,0.0,0.0,0.0,0.0,20.1,6.7,2.3,13.49,1.155,0.007,71.811,911.2623,61.16,5.7397,19.784,37.237,164.9999764285748,24.40641454857112
호소,대청호,회남,2022-04-25,10.6,7.7,10.7,7.7,1.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1107142857142858,0.7,0.0,0.0,0.0,0.0,20.1,6.7,2.3,13.49,,,71.811,911.2623,61.16,5.7397,19.784,37.237,,24.40641454857112
호소,대청호,회남,2022-05-02,10.2,7.9,10.4,5.0,1.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1145089285714285,0.7,0.0,0.0,0.0,0.0,13.9,0.0,10.9,25.19,2.413,0.013,71.78,909.5328,61.04,0.0,29.337,48.708,185.61537033727922,18.634912309457466
호소,대청호,추동,2022-05-02,11.7,8.1,10.8,4.6,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1183035714285714,0.7,0.0,0.0,0.0,0.0,13.9,0.0,10.9,25.19,2.97,0.012,71.78,909.5328,61.04,0.0,29.337,48.708,247.49997937500174,18.634912309457466
호소,대청호,문의,2022-05-02,12.0,7.9,10.7,4.0,2.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1220982142857143,0.7,0.0,0.0,0.0,0.0,13.9,0.0,10.9,25.19,1.161,0.012,71.78,909.5328,61.04,0.0,29.337,48.708,96.74999193750068,18.634912309457466
호소,대청호,회남,2022-05-09,11.1,8.0,10.0,5.8,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1258928571428573,0.7,0.0,0.0,0.0,0.0,17.3,2.7,9.8,25.98,,,71.44,890.6938,59.78,1.2445,19.475,51.368,,17.305778347711197
호소,대청호,추동,2022-05-09,13.4,8.2,10.5,3.9,1.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1296875,0.7,0.0,0.0,0.0,0.0,17.3,2.7,9.8,25.98,,,71.44,890.6938,59.78,1.2445,19.475,51.368,,17.305778347711197
호소,대청호,문의,2022-05-09,12.7,8.3,10.8,3.3,1.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1334821428571429,0.7,0.0,0.0,0.0,0.0,17.3,2.7,9.8,25.98,1.21,0.009,71.44,890.6938,59.78,1.2445,19.475,51.368,134.44442950617452,17.305778347711197
호소,대청호,추동,2022-05-16,12.7,8.1,10.4,3.8,1.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1372767857142858,0.7,0.0,0.0,0.0,0.0,16.6,0.0,13.4,29.3,,,71.03,868.2922,58.27,0.0,13.612,51.305,,16.891201245015075
호소,대청호,문의,2022-05-16,15.4,8.3,11.5,4.7,1.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1410714285714283,0.7,0.0,0.0,0.0,0.0,16.6,0.0,13.4,29.3,1.209,0.007,71.03,868.2922,58.27,0.0,13.612,51.305,172.71426104081985,16.891201245015075
호소,대청호,회남,2022-05-16,11.4,8.1,9.9,5.2,1.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1448660714285714,0.7,0.0,0.0,0.0,0.0,16.6,0.0,13.4,29.3,,,71.03,868.2922,58.27,0.0,13.612,51.305,,16.891201245015075
호소,대청호,문의,2022-05-23,16.3,8.5,10.6,5.1,1.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1486607142857144,0.7,0.0,0.0,0.0,0.0,22.6,0.0,10.6,25.03,1.145,0.008,70.61,845.7028,56.76,0.0,12.787,49.88,143.12498210937724,16.920824329731893
호소,대청호,추동,2022-05-23,15.0,8.0,10.2,4.2,1.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.152455357142857,0.7,0.0,0.0,0.0,0.0,22.6,0.0,10.6,25.03,,,70.61,845.7028,56.76,0.0,12.787,49.88,,16.920824329731893
호소,대청호,회남,2022-05-23,12.4,8.2,9.3,6.1,1.1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15625,0.7,0.0,0.0,0.0,0.0,22.6,0.0,10.6,25.03,,,70.61,845.7028,56.76,0.0,12.787,49.88,,16.920824329731893
호소,대청호,추동,2022-05-30,15.9,8.8,9.4,5.0,1.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.160044642857143,0.7,0.0,0.0,0.0,0.0,21.4,0.0,0.2,11.04,,,70.148,821.2739,55.12,0.5858,10.734,50.814,,16.13061044113603
호소,대청호,문의,2022-05-30,17.7,9.2,10.8,4.9,1.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1638392857142856,0.7,0.0,0.0,0.0,0.0,21.4,0.0,0.2,11.04,1.2,0.008,70.148,821.2739,55.12,0.5858,10.734,50.814,149.99998125000235,16.13061044113603
호소,대청호,회남,2022-05-30,12.8,8.9,8.7,6.2,1.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1676339285714286,0.7,0.0,0.0,0.0,0.0,21.4,0.0,0.2,11.04,,,70.148,821.2739,55.12,0.5858,10.734,50.814,,16.13061044113603
호소,대청호,추동,2022-06-07,17.4,8.5,9.6,3.1,1.6,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1714285714285717,0.7,0.0,0.0,0.0,0.0,17.3,0.0,1.6,8.0,2.692,0.008,69.46,785.7097,52.73,9.7251,10.049,63.253,336.4999579375053,12.40209145581109
호소,대청호,문의,2022-06-07,19.6,8.7,10.7,3.8,1.5,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1752232142857142,0.7,0.0,0.0,0.0,0.0,17.3,0.0,1.6,8.0,1.218,0.01,69.46,785.7097,52.73,9.7251,10.049,63.253,121.79998782000122,12.40209145581109
호소,대청호,회남,2022-06-07,12.8,8.1,7.9,5.4,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1790178571428571,0.7,0.0,0.0,0.0,0.0,17.3,0.0,1.6,8.0,2.471,0.013,69.46,785.7097,52.73,9.7251,10.049,63.253,190.07690845562246,12.40209145581109
호소,대청호,회남,2022-06-13,13.9,8.3,7.5,5.9,1.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1828125,0.7,0.0,0.0,0.0,0.0,23.1,0.0,9.8,25.13,,,68.969,760.9254,51.07,0.0,10.269,62.999,,12.059230732658202
호소,대청호,추동,2022-06-13,18.6,8.4,9.1,2.7,2.1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1866071428571427,0.7,0.0,0.0,0.0,0.0,23.1,0.0,9.8,25.13,,,68.969,760.9254,51.07,0.0,10.269,62.999,,12.059230732658202
호소,대청호,문의,2022-06-13,20.5,8.9,10.7,2.8,2.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904017857142857,0.7,0.0,0.0,0.0,0.0,23.1,0.0,9.8,25.13,1.19,0.007,68.969,760.9254,51.07,0.0,10.269,62.999,169.99997571428918,12.059230732658202
호소,대청호,회남,2022-06-20,15.2,8.4,5.2,5.0,1.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941964285714286,0.7,0.0,0.0,0.0,0.0,26.8,0.0,8.3,24.21,,,68.44,734.7794,49.31,0.1988,16.024,63.062,,11.633251005351319
호소,대청호,추동,2022-06-20,19.7,8.6,9.4,2.1,2.3,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979910714285715,0.7,0.0,0.0,0.0,0.0,26.8,0.0,8.3,24.21,,,68.44,734.7794,49.31,0.1988,16.024,63.062,,11.633251005351319
호소,대청호,문의,2022-06-20,22.5,8.8,9.7,2.7,1.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2017857142857142,0.7,0.0,0.0,0.0,0.0,26.8,0.0,8.3,24.21,1.206,0.013,68.44,734.7794,49.31,0.1988,16.024,63.062,92.76922363313665,11.633251005351319
호소,대청호,추동,2022-06-27,20.4,8.6,8.3,2.6,1.9,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2055803571428572,0.7,0.0,0.0,0.0,0.0,28.0,3.6,0.4,11.59,,,68.271,726.5482,48.76,2.1126,42.755,59.617,,12.166522095885593
호소,대청호,문의,2022-06-27,24.5,8.7,9.2,2.5,1.7,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209375,0.7,0.0,0.0,0.0,0.0,28.0,3.6,0.4,11.59,1.192,0.015,68.271,726.5482,48.76,2.1126,42.755,59.617,79.46666136888925,12.166522095885593
호소,대청호,회남,2022-06-27,15.6,8.7,4.8,3.3,1.9,4.1,136.0,80.0,0.0,0.0,56.0,0.0,0.0,1.2131696428571428,0.7,0.0,0.0,0.0,0.0,28.0,3.6,0.4,11.59,,,68.271,726.5482,48.76,2.1126,42.755,59.617,,12.166522095885593
호소,대청호,추동,2022-07-04,24.3,8.8,7.7,2.3,2.7,5.8,48.0,0.0,0.0,0.0,48.0,0.0,0.0,1.2169642857142855,0.7,0.0,0.0,0.0,0.0,27.6,0.0,4.9,17.32,,,68.03,714.9123,47.98,2.2919,19.841,35.417,,20.128735535095867
호소,대청호,회남,2022-07-04,17.4,9.8,4.2,4.2,2.8,2.4,588.0,0.0,0.0,0.0,588.0,0.0,0.0,1.2207589285714284,0.7,0.0,0.0,0.0,0.0,27.6,0.0,4.9,17.32,,,68.03,714.9123,47.98,2.2919,19.841,35.417,,20.128735535095867
호소,대청호,문의,2022-07-04,25.9,9.7,8.5,2.8,2.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2245535714285714,0.7,0.0,0.0,0.0,0.0,27.6,0.0,4.9,17.32,1.067,0.011,68.03,714.9123,47.98,2.2919,19.841,35.417,96.99999118181898,20.128735535095867
호소,대청호,회남,2022-07-11,18.0,9.4,3.7,4.5,1.8,4.4,776.0,0.0,0.0,0.0,776.0,0.0,0.0,1.2283482142857145,0.7,0.0,0.0,0.0,0.0,25.1,16.3,0.3,9.27,,,67.815,704.6329,47.29,8.5172,20.956,38.594,,18.210391792009094
호소,대청호,문의,2022-07-11,25.8,9.2,8.1,2.6,1.9,8.2,94.0,0.0,94.0,0.0,0.0,0.0,0.0,1.232142857142857,0.7,0.0,0.0,0.0,0.0,25.1,16.3,0.3,9.27,1.076,0.02,67.815,704.6329,47.29,8.5172,20.956,38.594,53.79999731000014,18.210391792009094
호소,대청호,추동,2022-07-11,24.5,9.3,7.5,1.4,2.8,12.4,52.0,0.0,0.0,0.0,52.0,0.0,0.0,1.2359375,0.7,0.0,0.0,0.0,0.0,25.1,16.3,0.3,9.27,,,67.815,704.6329,47.29,8.5172,20.956,38.594,,18.210391792009094
호소,대청호,문의,2022-07-18,27.2,8.0,7.8,2.7,2.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2397321428571428,0.7,0.0,0.0,0.0,0.0,22.3,57.4,0.0,4.3,0.956,0.011,67.71,699.6474,46.96,68.643,82.656,38.869,86.90908300826518,17.95394800995663
호소,대청호,회남,2022-07-18,18.2,8.7,3.3,3.8,1.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2435267857142858,0.7,0.0,0.0,0.0,0.0,22.3,57.4,0.0,4.3,,,67.71,699.6474,46.96,68.643,82.656,38.869,,17.95394800995663
호소,대청호,추동,2022-07-18,23.6,8.1,6.8,2.0,2.6,9.0,148.0,0.0,56.0,0.0,92.0,0.0,0.0,1.2473214285714285,0.7,0.0,0.0,0.0,0.0,22.3,57.4,0.0,4.3,,,67.71,699.6474,46.96,68.643,82.656,38.869,,17.95394800995663
호소,대청호,회남,2022-07-25,18.8,9.4,3.3,4.0,2.8,2.8,100.0,36.0,0.0,0.0,64.0,0.0,0.0,1.2511160714285714,0.7,0.0,0.0,0.0,0.0,27.2,0.4,8.3,23.38,,,68.4488,735.2096,49.34,0.3917,51.698,35.409,,20.704880452842943
호소,대청호,추동,2022-07-25,24.4,9.2,6.5,2.4,2.5,8.5,494.0,112.0,382.0,0.0,0.0,0.0,0.0,1.2549107142857143,0.7,0.0,0.0,0.0,0.0,27.2,0.4,8.3,23.38,,,68.4488,735.2096,49.34,0.3917,51.698,35.409,,20.704880452842943
호소,대청호,문의,2022-07-25,26.8,9.1,7.3,3.3,1.7,6.4,276.0,240.0,0.0,0.0,36.0,0.0,0.0,1.258705357142857,0.7,0.0,0.0,0.0,0.0,27.2,0.4,8.3,23.38,0.968,0.011,68.4488,735.2096,49.34,0.3917,51.698,35.409,87.99999200000073,20.704880452842943
호소,대청호,추동,2022-08-01,25.4,9.0,5.5,2.5,1.9,7.4,880.0,880.0,0.0,0.0,0.0,0.0,0.0,1.2625,0.7,0.0,0.0,0.0,0.0,27.6,4.4,3.7,18.0,,,68.2452,725.2968,48.68,4.5771,31.848,57.008,,12.700441269174195
호소,대청호,문의,2022-08-01,28.6,8.8,8.6,3.5,1.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2662946428571429,0.7,0.0,0.0,0.0,0.0,27.6,4.4,3.7,18.0,0.843,0.012,68.2452,725.2968,48.68,4.5771,31.848,57.008,70.24999414583382,12.700441269174195
호소,대청호,회남,2022-08-01,19.7,9.4,3.3,3.0,2.4,6.2,394.0,0.0,62.0,332.0,0.0,0.0,0.0,1.2700892857142856,0.7,0.0,0.0,0.0,0.0,27.6,4.4,3.7,18.0,,,68.2452,725.2968,48.68,4.5771,31.848,57.008,,12.700441269174195
호소,대청호,회남,2022-08-08,19.9,8.2,3.5,3.5,2.2,3.0,104.0,80.0,0.0,0.0,24.0,0.0,0.0,1.2738839285714283,0.7,0.0,0.0,0.0,0.0,28.6,0.0,0.1,7.38,,,68.0804,717.3358,48.14,0.037,21.536,60.371,,11.862476228274708
호소,대청호,문의,2022-08-08,29.9,8.7,7.9,3.8,1.5,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2776785714285714,0.7,0.0,0.0,0.0,0.0,28.6,0.0,0.1,7.38,0.848,0.011,68.0804,717.3358,48.14,0.037,21.536,60.371,77.09090208264527,11.862476228274708
호소,대청호,추동,2022-08-08,27.0,8.0,5.7,1.9,2.7,6.4,788.0,720.0,0.0,0.0,68.0,0.0,0.0,1.281473214285714,0.7,0.0,0.0,0.0,0.0,28.6,0.0,0.1,7.38,,,68.0804,717.3358,48.14,0.037,21.536,60.371,,11.862476228274708
호소,대청호,문의,2022-08-16,27.5,8.0,6.1,2.1,6.0,6.3,72.0,0.0,0.0,0.0,72.0,0.0,0.0,1.285267857142857,0.7,0.0,0.0,0.0,0.0,25.8,32.9,4.4,13.64,,,71.9708,920.2089,61.76,64.7708,770.059,32.941,,27.850516025544017
호소,대청호,추동,2022-08-16,26.4,7.5,5.3,2.3,2.8,6.6,212.0,0.0,0.0,0.0,212.0,0.0,0.0,1.2890625,0.7,0.0,0.0,0.0,0.0,25.8,32.9,4.4,13.64,,,71.9708,920.2089,61.76,64.7708,770.059,32.941,,27.850516025544017
호소,대청호,회남,2022-08-16,20.4,7.6,4.5,1.7,5.7,6.4,3412.0,1840.0,132.0,1160.0,280.0,0.0,0.0,1.2928571428571427,0.7,0.0,0.0,0.0,0.0,25.8,32.9,4.4,13.64,,,71.9708,920.2089,61.76,64.7708,770.059,32.941,,27.850516025544017
호소,대청호,추동,2022-08-22,26.6,7.6,4.8,2.1,4.0,6.4,504.0,120.0,52.0,0.0,332.0,0.0,0.0,1.2966517857142856,0.7,0.0,0.0,0.0,0.0,27.3,0.0,5.3,17.7,,,74.07,1042.6038,69.97,0.0,124.785,96.814,,10.758030831458822
호소,대청호,회남,2022-08-22,21.0,8.0,9.2,0.3,20.7,33.9,139682.0,139180.0,258.0,212.0,32.0,0.0,0.0,1.3004464285714286,0.7,0.0,0.0,0.0,0.0,27.3,0.0,5.3,17.7,,,74.07,1042.6038,69.97,0.0,124.785,96.814,,10.758030831458822
호소,대청호,문의,2022-08-22,27.2,7.7,4.2,3.0,2.3,4.4,682.0,120.0,38.0,332.0,192.0,0.0,0.0,1.3042410714285713,0.7,0.0,0.0,0.0,0.0,27.3,0.0,5.3,17.7,0.908,0.016,74.07,1042.6038,69.97,0.0,124.785,96.814,56.74999645312523,10.758030831458822
호소,대청호,문의,2022-08-29,26.4,7.5,3.3,2.7,2.1,6.3,612.0,0.0,0.0,28.0,584.0,0.0,0.0,1.3080357142857142,0.7,0.0,0.0,0.0,0.0,19.6,4.5,0.0,4.19,0.989,0.018,73.73,1022.1664,68.6,2.8297,46.336,124.509,54.94444139197548,8.202990153199208
호소,대청호,회남,2022-08-29,20.1,7.6,4.7,1.8,9.6,6.3,5756.0,5220.0,0.0,316.0,220.0,0.0,0.0,1.3118303571428571,0.7,0.0,0.0,0.0,0.0,19.6,4.5,0.0,4.19,,,73.73,1022.1664,68.6,2.8297,46.336,124.509,,8.202990153199208
호소,대청호,추동,2022-08-29,25.8,7.4,5.4,2.3,3.6,8.1,778.0,200.0,262.0,0.0,316.0,0.0,0.0,1.315625,0.7,0.0,0.0,0.0,0.0,19.6,4.5,0.0,4.19,,,73.73,1022.1664,68.6,2.8297,46.336,124.509,,8.202990153199208
호소,대청호,문의,2022-09-05,26.0,7.5,5.9,2.0,2.9,14.3,4060.0,380.0,344.0,156.0,3180.0,0.0,0.0,1.3194196428571427,0.7,0.0,0.0,0.0,0.0,22.6,46.5,0.0,3.94,1.069,0.02,71.734,906.9701,60.87,38.6906,193.618,786.544,53.44999732750013,1.15296131413956
호소,대청호,추동,2022-09-05,25.4,7.5,6.3,1.9,3.0,17.3,858.0,316.0,298.0,0.0,244.0,0.0,0.0,1.3232142857142857,0.7,0.0,0.0,0.0,0.0,22.6,46.5,0.0,3.94,,,71.734,906.9701,60.87,38.6906,193.618,786.544,,1.15296131413956
호소,대청호,회남,2022-09-05,20.1,7.5,4.2,1.3,9.2,11.4,9236.0,7920.0,0.0,1316.0,0.0,0.0,0.0,1.3270089285714286,0.7,0.0,0.0,0.0,0.0,22.6,46.5,0.0,3.94,,,71.734,906.9701,60.87,38.6906,193.618,786.544,,1.15296131413956
호소,대청호,추동,2022-09-13,24.7,7.8,6.6,1.5,6.0,16.6,3944.0,660.0,3012.0,0.0,272.0,0.0,0.0,1.3308035714285713,0.7,0.0,0.0,0.0,0.0,24.5,0.0,0.7,10.85,,,73.58,1013.2252,68.0,0.1265,71.859,85.626,,11.819345356134662
